persona,p,certain_reward,risky_reward,total_numb,count_A_certain,count_A_risky,count_B_certain,count_B_risky,count_risky,count_certain,prob_certain,count_risky_adjust,count_certain_adjust,prob_certain_adjust
family,0.2,92.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,100.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.2,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,4.0,200.0,26,12,6,1,7,13,13,0.5,27.504,34.583,0.557
family,0.22,8.0,200.0,26,8,13,5,0,13,13,0.5,35.763,29.864,0.455
family,0.22,12.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.22,16.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.22,20.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,24.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
family,0.22,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,32.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.22,36.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.22,40.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.22,44.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.22,48.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.22,52.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,56.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.22,60.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.22,64.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,68.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.22,72.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,80.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,84.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.22,88.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,92.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,100.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.22,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,4.0,200.0,26,11,7,2,6,13,13,0.5,28.684,33.403,0.538
family,0.24,8.0,200.0,26,12,12,1,1,13,13,0.5,34.583,34.583,0.5
family,0.24,12.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
family,0.24,16.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.24,20.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.24,24.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,32.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,36.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.24,40.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.24,44.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,48.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,52.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,56.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,60.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.24,64.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.24,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,72.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,80.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.24,84.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,88.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.24,92.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,100.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.24,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,4.0,200.0,26,12,7,1,6,13,13,0.5,28.684,34.583,0.547
family,0.26,8.0,200.0,26,11,11,2,2,13,13,0.5,33.403,33.403,0.5
family,0.26,12.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.26,16.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,20.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.26,24.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.26,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,32.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.26,36.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.26,40.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.26,44.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,48.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.26,52.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,56.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,60.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.26,64.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.26,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,72.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,80.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,84.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,88.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.26,92.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.26,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,100.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.26,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.26,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,4.0,200.0,26,9,2,4,11,13,13,0.5,22.784,31.043,0.577
family,0.28,8.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.28,12.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.28,16.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.28,20.0,200.0,26,10,12,3,1,13,13,0.5,34.583,32.223,0.482
family,0.28,24.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.28,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,32.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,36.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,40.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.28,44.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.28,48.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.28,52.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,56.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,60.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.28,64.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.28,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,72.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,80.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.28,84.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,88.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,92.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.28,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,100.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.28,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.28,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,4.0,200.0,26,12,2,1,11,13,13,0.5,22.784,34.583,0.603
family,0.3,8.0,200.0,26,11,11,2,2,13,13,0.5,33.403,33.403,0.5
family,0.3,12.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.3,16.0,200.0,26,8,13,5,0,13,13,0.5,35.763,29.864,0.455
family,0.3,20.0,200.0,26,12,12,1,1,13,13,0.5,34.583,34.583,0.5
family,0.3,24.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
family,0.3,28.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.3,32.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.3,36.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,40.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.3,44.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.3,48.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
family,0.3,52.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.3,56.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.3,60.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.3,64.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.3,68.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.3,72.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.3,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,80.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
family,0.3,84.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
family,0.3,88.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
family,0.3,92.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.3,96.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.3,100.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
family,0.3,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.3,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.32,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.32,4.0,200.0,26,6,7,7,6,13,13,0.5,28.684,27.504,0.489
family,0.32,8.0,200.0,26,9,12,4,1,13,13,0.5,34.583,31.043,0.473
family,0.32,12.0,200.0,26,8,13,5,0,13,13,0.5,35.763,29.864,0.455
family,0.32,16.0,200.0,26,8,12,5,1,13,13,0.5,34.583,29.864,0.463
family,0.32,20.0,200.0,26,12,12,1,1,13,13,0.5,34.583,34.583,0.5
family,0.32,24.0,200.0,26,7,13,6,0,13,13,0.5,35.763,28.684,0.445
family,0.32,28.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.32,32.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.32,36.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.32,40.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.32,44.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.32,48.0,200.0,26,9,13,4,0,13,13,0.5,35.763,31.043,0.465
family,0.32,52.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.32,56.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.32,60.0,200.0,26,8,13,5,0,13,13,0.5,35.763,29.864,0.455
family,0.32,64.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.32,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.32,72.0,200.0,26,8,13,5,0,13,13,0.5,35.763,29.864,0.455
family,0.32,76.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.32,80.0,200.0,26,6,13,7,0,13,13,0.5,35.763,27.504,0.435
family,0.32,84.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
family,0.32,88.0,200.0,26,9,13,4,0,13,13,0.5,35.763,31.043,0.465
family,0.32,92.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.32,96.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.32,100.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.32,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.32,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.32,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.32,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
family,0.32,120.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
family,0.32,124.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
family,0.32,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
